favoriteSlug,question_number,title,difficulty,ac_rate,topics,paidOnly,status,titleSlug
facebook-three-months,3346,Maximum Frequency of an Element After Performing Operations I,Medium,0.400908007,Array;Binary Search;Prefix Sum;Sliding Window;Sorting,FALSE,TO_DO,maximum-frequency-of-an-element-after-performing-operations-i
facebook-three-months,3354,Make Array Elements Equal to Zero,Easy,0.683267168,Array;Prefix Sum;Simulation,FALSE,TO_DO,make-array-elements-equal-to-zero
facebook-three-months,3461,Check If Digits Are Equal in String After Operations I,Easy,0.824664166,Combinatorics;Math;Number Theory;Simulation;String,FALSE,TO_DO,check-if-digits-are-equal-in-string-after-operations-i
facebook-three-months,3570,Find Books with No Available Copies,Easy,0.534671069,Database,FALSE,TO_DO,find-books-with-no-available-copies
facebook-three-months,3573,Best Time to Buy and Sell Stock V,Medium,0.609671615,Array;Dynamic Programming,FALSE,TO_DO,best-time-to-buy-and-sell-stock-v
facebook-three-months,3577,Count the Number of Computer Unlocking Permutations,Medium,0.590065129,Array;Brainteaser;Combinatorics;Math,FALSE,TO_DO,count-the-number-of-computer-unlocking-permutations
facebook-three-months,3578,Count Partitions With Max-Min Difference at Most K,Medium,0.590885508,Array;Dynamic Programming;Monotonic Queue;Prefix Sum;Queue;Sliding Window,FALSE,TO_DO,count-partitions-with-max-min-difference-at-most-k
facebook-three-months,3583,Count Special Triplets,Medium,0.471371909,Array;Counting;Hash Table,FALSE,TO_DO,count-special-triplets
facebook-three-months,3607,Power Grid Maintenance,Medium,0.564472329,Array;Breadth-First Search;Depth-First Search;Graph;Hash Table;Heap (Priority Queue);Ordered Set;Union Find,FALSE,TO_DO,power-grid-maintenance
facebook-three-months,3625,Count Number of Trapezoids II,Hard,0.402169058,Array;Geometry;Hash Table;Math,FALSE,TO_DO,count-number-of-trapezoids-ii
facebook-three-months,3652,Best Time to Buy and Sell Stock using Strategy,Medium,0.593870785,Array;Prefix Sum;Sliding Window,FALSE,TO_DO,best-time-to-buy-and-sell-stock-using-strategy
